Tenure,MonthlyCharge,StreamingMovies,StreamingTV,Contract_Two Year,Contract_One year,Multiple,InternetService_Fiber Optic,Item4,Phone,PaymentMethod_Credit Card (automatic),Churn
62.33818,190.127,1,1,False,False,0,False,4,1,True,1
63.82538,144.9607,0,0,False,False,1,True,4,1,False,0
65.2372,164.9647,1,0,True,False,0,False,2,0,False,0
3.756359276,137.439154,0,1,False,False,0,True,5,1,False,0
43.2029,139.9349,0,1,False,False,0,False,3,1,True,0
64.7835,204.9496,0,1,False,False,1,True,3,0,False,0
68.98754,147.4564,0,0,False,False,1,False,2,1,False,0
8.960033031,184.985293,0,1,False,True,1,True,6,1,False,0
22.76986341,197.470195,1,0,False,False,1,False,4,1,False,1
54.03362,179.9794,0,0,False,False,1,True,4,1,False,0
57.72738,149.9741,0,0,False,False,1,False,2,1,True,0
4.219362,167.4564,0,0,False,True,1,True,3,1,False,0
55.64232,194.9992,1,0,True,False,1,False,2,1,False,0
10.3665,210.127,1,1,False,False,0,True,3,1,False,1
39.71501,157.4836,0,0,False,False,1,True,5,1,False,0
8.457034,220.1323,1,1,False,True,0,True,2,0,False,1
12.51669,270.1604,1,1,False,False,1,False,4,1,False,1
21.08084,207.4811,0,1,False,False,1,True,2,0,False,1
64.89527,187.4974,1,0,True,False,1,False,4,1,False,0
44.34553,124.9643,0,0,True,False,0,True,2,1,False,0
58.27269,160.0013,0,0,False,False,1,True,3,1,True,0
4.99913,174.991,0,1,True,False,1,False,4,1,False,0
6.89036,124.9607,0,0,False,False,1,False,3,1,False,0
6.358996,242.6143,1,1,False,False,0,True,2,0,True,1
3.850863,114.9658,1,0,False,False,0,False,3,1,True,1
4.471254161,265.146969,1,1,False,False,1,True,4,1,False,1
70.33871,124.9643,0,0,True,False,0,True,2,1,True,0
3.484000437,184.963371,0,1,False,True,1,False,2,1,False,1
20.70165955,225.145743,1,1,False,False,0,False,3,1,False,1
10.58401,184.967,0,1,False,False,0,True,3,1,False,0
7.831837,127.4586,0,1,True,False,0,False,4,0,True,0
7.283366,139.9512,1,0,False,False,0,False,5,1,True,1
4.906579535,115.002061,0,0,False,False,1,False,2,1,False,0
60.50578,139.9349,0,1,True,False,0,False,3,1,False,0
7.35817,182.447,1,0,False,False,0,True,4,1,True,0
61.68428,255.1198,1,1,True,False,1,False,4,1,False,1
68.46135,149.9776,0,1,False,False,1,False,2,1,False,0
6.143856241,172.457857,0,1,True,False,0,True,1,1,False,0
12.18544178,232.652038,1,1,True,False,1,False,5,1,False,1
8.275832,237.6549,1,1,False,False,0,False,4,0,False,1
2.831804349,114.972827,0,0,False,True,0,True,2,1,False,0
8.442986,182.4433,1,0,True,False,1,False,1,1,False,1
70.45979,159.965,1,0,False,True,0,True,3,1,False,0
19.98393473,182.446995,1,0,False,False,0,True,5,0,False,0
54.7709,142.4713,0,1,False,False,0,False,4,1,False,0
65.57643,127.4421,1,0,False,True,0,False,6,1,False,0
60.04586,149.9741,0,0,True,False,1,False,5,1,False,0
69.28827,177.6508,1,1,False,True,0,False,3,1,False,0
2.71724,147.4713,1,0,False,True,1,False,4,1,True,0
55.09556,127.4586,0,1,True,False,0,False,3,1,False,0
4.028152,172.4742,1,0,False,True,0,True,4,1,False,0
4.00803296,125.007314,0,0,False,False,1,False,2,1,False,1
70.73353,124.9643,0,0,False,False,0,True,3,1,False,0
14.60884,182.4833,0,0,False,False,1,True,3,1,False,1
3.08219,222.6143,1,1,True,False,0,False,4,1,False,1
66.37599,184.9785,1,0,False,False,0,True,2,1,False,0
48.16091,139.9861,0,1,False,False,1,False,3,1,False,0
12.63051,147.4421,1,0,False,True,0,True,3,1,True,0
12.9401487,255.137219,1,1,False,False,0,True,3,1,False,1
2.108441505,184.979684,1,0,False,True,1,False,4,1,False,1
7.294292,134.9801,0,0,False,False,1,False,4,1,False,0
51.61804,232.6415,1,1,False,True,0,True,4,1,True,0
13.05373,220.1185,1,1,False,False,0,True,3,1,True,1
69.06894,184.9785,1,0,False,False,0,True,4,1,True,0
62.71338,169.9378,1,0,False,False,0,True,4,1,False,0
59.31818,139.983,0,0,False,False,0,False,5,1,False,0
63.35816,187.4974,1,0,False,False,1,False,3,1,False,0
1.393262,240.1149,1,1,False,True,1,True,4,1,False,1
24.71916223,179.965581,0,0,True,False,1,True,4,1,False,0
11.5917,152.4555,1,0,False,True,0,False,3,1,True,0
66.44552,169.9447,0,1,False,True,1,True,3,1,False,0
7.617535,159.9656,0,0,True,False,1,False,5,0,False,0
62.24788,104.9781,0,0,False,False,0,False,3,1,False,0
4.768185,139.9349,0,1,False,False,0,False,4,1,False,1
60.04717,147.4421,1,0,True,False,0,True,3,1,False,0
70.39578,277.6375,1,1,True,False,1,True,2,1,True,0
63.71587,187.4974,1,0,False,False,1,False,2,1,False,0
3.063806,104.9629,0,1,False,False,0,False,5,1,False,0
63.28283,192.4404,0,1,False,True,1,True,3,1,True,0
12.75835,139.965,1,0,True,False,0,False,5,1,True,0
64.01003,142.4713,0,1,False,True,0,False,4,1,False,0
6.611696,202.4433,1,0,True,False,1,True,4,1,False,0
5.855481,104.9643,0,0,True,False,0,False,6,1,False,0
4.544027018,147.442069,1,0,False,False,0,True,5,1,True,1
39.11075,245.1283,1,1,False,False,1,False,3,1,False,1
3.109148,194.9699,1,0,False,True,0,True,2,1,False,0
2.110607,104.9629,0,1,False,False,0,False,3,1,False,0
3.997019354,104.962874,0,1,True,False,0,False,5,1,False,0
59.51288,149.9621,0,1,False,False,0,True,3,1,False,0
28.79864005,182.460772,1,0,True,False,0,True,3,1,True,0
49.60721,117.4392,0,1,False,False,0,False,3,1,False,0
59.89979,212.6557,1,1,False,False,0,False,4,0,False,0
18.58829,222.6362,1,1,False,True,0,True,4,1,False,0
64.71582,255.1336,1,1,False,False,1,False,3,1,True,0
59.48902,92.48802,0,0,False,False,0,False,3,1,False,0
2.084396413,235.137219,1,1,True,False,0,False,4,1,False,1
2.847771,172.4404,0,1,False,False,1,False,3,1,False,1
10.35063785,127.442069,1,0,False,True,0,False,3,1,False,0
64.37387,182.4653,1,0,False,False,1,True,4,1,True,0
2.680333,124.9781,0,0,False,True,0,True,4,1,False,0
2.73951266,159.947583,1,0,False,False,1,False,4,1,False,1
48.82939,245.1457,1,1,False,False,0,True,3,1,False,0
10.19944078,225.145743,1,1,False,False,0,False,5,0,False,1
2.656915117,114.983787,0,0,False,False,0,False,2,0,True,0
49.59222,117.4872,0,0,False,False,0,False,4,1,False,0
57.36298,194.9992,1,0,False,False,1,False,4,0,True,0
7.326372,152.4798,0,1,True,False,0,True,4,1,False,0
63.80541,182.4608,1,0,True,False,0,True,3,0,False,0
46.03183,119.9568,0,1,False,False,0,False,4,0,False,0
53.27554,162.497,0,0,False,False,1,False,5,1,False,0
70.60477,107.4958,0,0,True,False,0,False,2,1,False,0
62.6237,210.1051,1,1,True,False,0,False,3,1,True,0
56.12583,134.9509,0,0,False,False,0,True,2,1,False,0
70.04427,220.1185,1,1,False,False,0,True,2,1,False,0
62.09662,162.4608,1,0,False,False,0,False,4,1,True,0
1.854011,255.1417,1,1,False,False,1,True,4,1,False,1
48.25936,197.4725,0,1,False,True,1,False,3,1,False,0
4.51753,252.6378,1,1,False,False,1,True,3,1,False,1
63.4041,114.9658,1,0,True,False,0,False,3,1,False,0
8.856546048,162.465269,1,0,True,False,1,False,4,1,True,0
70.14712,182.4676,0,1,False,False,1,True,4,1,False,0
12.63923748,137.469817,0,0,True,False,1,False,5,1,True,0
2.250238,240.1149,1,1,True,False,1,True,5,1,False,1
53.24081,142.4713,0,1,False,True,0,False,3,1,False,0
71.53609,217.4725,0,1,False,False,1,True,3,1,False,0
53.48518,152.5104,0,0,False,False,1,False,4,1,False,0
61.86502,204.961,1,0,False,False,1,True,4,1,False,0
7.813168,152.466,0,1,True,False,0,True,5,1,False,0
4.646695,237.6549,1,1,True,False,0,False,4,1,False,1
6.864219377,162.497044,0,0,True,False,1,False,4,1,False,0
8.423652,144.9607,0,0,False,True,1,True,4,1,False,0
13.59949293,92.455141,0,0,False,False,0,False,3,1,False,0
5.261212465,212.655686,1,1,False,False,0,False,6,1,False,1
70.20428,184.961,1,0,True,False,1,False,2,1,False,0
11.91973,200.1323,1,1,False,False,0,False,4,1,False,1
9.361841,174.9581,0,1,False,True,1,False,2,1,False,0
46.1155,194.9699,1,0,False,False,0,True,2,1,False,0
57.56205,169.9928,0,0,False,False,1,True,5,1,False,0
14.86764776,147.478341,0,0,True,False,1,True,2,1,False,0
71.40954,134.9509,0,0,False,True,0,True,3,1,True,0
6.732948946,142.515576,1,0,True,False,0,False,5,1,False,0
70.49801,127.4783,0,0,False,False,1,False,4,1,False,0
10.03914,124.9935,0,0,False,False,1,False,6,1,False,0
15.39419,207.6094,1,1,False,False,0,True,1,1,False,1
1.392421597,139.981577,0,1,False,False,0,False,4,1,False,1
6.979961,159.9512,1,0,False,False,0,True,6,1,False,1
67.3665,124.9643,0,0,False,False,0,True,4,1,False,0
2.237975,139.9678,0,1,True,False,0,False,4,1,False,0
60.0122,175.0211,1,0,True,False,1,False,2,1,False,0
69.49734,222.6143,1,1,False,False,0,False,4,1,False,1
60.69462,114.9976,0,0,True,False,0,False,5,0,True,0
70.09961,124.9643,0,0,True,False,0,True,4,1,False,0
9.880576,197.4725,0,1,False,False,1,False,4,1,True,1
52.14985,129.9621,0,1,True,False,0,False,3,1,False,0
3.590398,267.6647,1,1,False,False,1,True,4,1,False,1
65.98685,194.9581,0,1,False,False,1,True,5,1,False,0
8.134438503,160.00128,0,0,False,False,1,True,1,1,False,0
11.96395,139.9568,0,1,False,False,0,True,3,1,False,0
1.794202,174.9768,0,1,False,True,1,False,4,1,False,1
4.180338,124.9607,0,0,False,False,1,False,4,1,False,1
57.31788,134.9509,0,0,False,False,0,True,3,1,False,0
7.465071,222.6326,1,1,False,False,1,False,5,0,False,1
69.71587,95.01949,0,0,False,False,0,False,3,1,False,0
6.90648504,184.978458,1,0,True,False,0,True,5,1,False,0
9.941798485,149.99153,0,0,False,True,0,True,5,0,False,0
62.91268,174.9919,1,0,False,False,0,True,5,1,False,0
70.79817,134.9801,0,0,True,False,1,False,4,1,False,0
58.52603,197.4876,1,0,True,False,0,True,3,1,False,0
59.7267,152.5022,1,0,False,False,0,False,3,0,False,0
55.69627,210.1563,1,1,False,False,1,False,2,1,False,0
1.070145,184.9496,0,1,False,False,1,False,1,1,False,1
8.886453729,127.442069,1,0,False,False,0,False,3,1,False,1
3.508974199,192.470522,1,0,False,False,1,True,3,0,True,1
59.03432,137.4686,0,0,False,False,0,True,4,0,False,0
11.99482,179.9656,0,0,False,False,1,True,4,1,False,0
70.40113,172.4705,1,0,False,False,1,False,3,1,False,0
3.769755,219.9902,0,1,False,True,1,True,3,1,False,0
11.32483244,149.937833,1,0,False,False,0,False,3,1,False,0
15.04337,265.147,1,1,False,False,1,True,3,1,False,1
5.786960464,207.609354,1,1,False,False,0,True,4,1,False,1
2.497790261,172.470522,1,0,False,False,1,False,2,1,False,1
67.00167,197.4876,1,0,False,True,0,True,4,0,False,0
9.060452,139.965,1,0,True,False,0,False,4,1,False,0
70.50359,225.1457,1,1,False,False,0,False,3,1,True,1
3.637134041,265.146969,1,1,True,False,1,True,3,1,True,1
9.244926,184.967,0,1,False,False,0,True,3,1,False,1
17.35639,174.9744,1,0,False,False,1,False,3,1,False,0
10.07469,147.4564,0,0,False,False,1,False,4,1,False,0
3.284958,182.4608,1,0,False,False,0,True,3,1,True,1
65.89807,149.9778,0,0,False,False,0,True,4,1,False,0
4.753020774,245.128318,1,1,False,False,1,False,4,1,False,1
13.34966275,172.47417,1,0,False,True,0,True,4,1,False,0
7.677039536,235.159141,1,1,False,False,0,True,2,1,False,1
61.85144,139.9349,0,1,True,False,0,False,4,1,False,0
11.38257,162.4937,1,0,False,False,0,False,4,1,False,1
71.79034,179.9476,1,0,False,False,1,True,5,1,False,0
69.16302,149.9378,1,0,False,False,0,False,4,1,False,0
12.25062113,92.5018,0,0,False,False,0,False,3,1,False,0
3.041138012,275.133571,1,1,True,False,1,True,4,1,False,1
15.1242,255.1555,1,1,False,False,1,True,2,1,False,1
3.810228199,130.006414,1,0,False,False,0,False,2,1,True,0
4.252913,242.6143,1,1,False,False,0,True,3,1,False,1
69.74139,149.9598,1,0,True,False,0,True,3,1,True,0
55.07277,172.4624,0,1,True,False,1,True,2,1,True,0
5.013991,130.0064,1,0,False,True,0,False,1,1,False,0
60.18695,139.9512,1,0,True,False,0,False,3,1,False,0
68.53399,194.9744,1,0,False,False,1,True,4,1,False,0
2.257358355,195.006206,0,0,False,True,1,True,5,1,False,0
71.24132,174.9755,0,1,False,False,0,True,3,1,False,0
8.831489129,152.502178,1,0,True,False,0,False,5,1,False,0
5.219974,149.9778,0,0,True,False,0,True,3,0,False,0
12.69289,114.9658,1,0,False,False,0,False,4,1,True,0
65.3851,165.0182,0,1,False,True,1,False,3,1,False,0
10.8040205,212.641455,1,1,False,True,0,False,3,1,False,0
4.419844,149.9621,0,1,True,False,0,True,4,1,False,1
4.924623699,207.49737,1,0,False,True,1,True,4,1,False,0
67.97011,220.1323,1,1,True,False,0,True,4,1,False,0
13.99745,159.9794,0,0,False,False,1,False,3,1,False,0
1.500082,105.011,0,0,True,False,0,False,4,1,False,0
2.225465,144.9607,0,0,True,False,1,True,6,1,True,0
62.4919,139.965,1,0,False,False,0,False,2,1,False,0
3.187512279,159.947583,1,0,True,False,1,False,2,1,True,1
69.50311,184.9853,0,1,False,False,1,True,5,1,False,0
2.348003,104.9923,0,0,False,False,0,False,4,1,False,0
5.201330266,137.516476,0,0,False,False,1,False,4,1,False,1
17.45182,124.9781,0,0,True,False,0,True,1,0,False,0
54.72683,194.9882,1,0,False,False,1,True,2,1,False,0
23.42878979,79.978861,0,0,False,True,0,False,4,1,False,0
38.14529,147.4783,0,0,False,False,1,True,2,0,False,0
62.95177,137.4836,0,0,False,True,1,False,3,1,True,0
11.67107144,149.948316,0,1,True,False,0,True,4,1,False,0
1.76478,139.965,1,0,False,False,0,False,5,1,False,1
66.73836,132.5127,0,1,False,True,0,False,3,1,True,0
43.2487,242.6326,1,1,False,False,1,True,4,1,False,0
60.08453,172.4579,0,1,False,False,0,True,4,1,False,0
5.111421,172.4555,1,0,False,False,0,True,2,1,False,0
14.0669,192.4567,1,0,True,False,1,True,3,1,False,0
3.294082,159.965,1,0,True,False,0,True,4,1,False,0
23.27091932,152.455519,1,0,False,False,0,False,4,1,False,0
60.34404,169.9447,0,1,False,False,1,True,3,1,False,0
71.63571,144.9889,0,1,False,False,0,False,4,0,False,0
46.77756,232.6378,1,1,False,False,1,False,5,1,False,1
14.7212152,169.967067,1,0,False,True,1,False,3,1,False,0
2.745220008,162.482694,1,0,False,True,0,True,4,1,False,0
7.481549,184.9785,1,0,False,False,0,True,2,1,False,0
14.16961729,169.944668,0,1,True,False,1,True,4,1,False,0
4.254025,220.1323,1,1,False,False,0,True,3,1,True,1
4.18206,127.4421,1,0,True,False,0,False,4,1,False,0
5.111561,160.0122,0,0,False,True,1,False,5,1,False,0
12.90094,152.4555,1,0,False,True,0,False,3,1,False,0
62.4542,257.6549,1,1,False,False,0,True,5,1,False,0
52.20049,92.45514,0,0,False,False,0,False,5,1,False,0
8.171806,154.9919,1,0,False,False,0,False,4,0,False,1
66.12646,117.5015,0,0,True,False,0,False,3,1,False,0
9.349103,127.4887,1,0,False,False,0,False,3,1,False,1
65.31873,222.65,1,1,True,False,0,True,6,1,False,0
7.979145258,127.458638,0,1,True,False,0,False,3,1,False,0
4.582941,219.9902,0,1,False,True,1,True,6,1,True,0
59.53457,152.4884,1,0,False,False,0,False,4,1,False,0
5.65315,104.9643,0,0,False,False,0,False,2,1,True,0
44.69494,162.5007,0,0,True,False,0,True,4,1,False,0
1.541545443,107.48056,0,1,True,False,0,False,3,1,False,0
64.78357,157.4698,0,0,False,False,1,True,4,1,False,0
65.67292,132.5127,0,1,False,True,0,False,4,1,False,0
15.2121,167.4564,0,0,False,True,1,True,2,1,False,0
9.652842643,220.161527,1,1,False,True,1,False,4,1,False,1
65.14504,172.4885,0,0,False,True,1,False,3,1,False,0
51.57289,172.4705,1,0,False,True,1,False,4,1,False,0
65.81421,137.4872,0,0,False,True,0,True,2,1,False,0
63.96787,162.5007,0,0,False,False,0,True,3,1,False,0
61.47977,184.9634,0,1,False,True,1,False,3,1,False,0
6.418130939,152.479779,0,1,False,False,0,True,5,1,False,1
6.815025,139.9512,1,0,False,False,0,False,4,1,False,1
12.75071284,182.467607,0,1,False,True,1,True,1,1,True,0
59.9755,175.0048,0,1,False,False,1,False,2,1,False,0
8.36006,262.6106,1,1,False,False,1,True,4,1,True,1
48.36469,129.9598,1,0,True,False,0,False,3,1,False,0
14.9206,184.9963,0,1,False,True,1,False,5,0,False,0
57.62165,162.4538,0,1,False,True,1,False,5,1,False,0
14.72164,95.01949,0,0,False,True,0,False,3,1,False,0
7.663625954,112.484375,0,0,False,False,1,False,3,1,False,1
4.313377262,149.984492,1,0,False,False,0,False,3,1,False,0
58.79677,124.9643,0,0,False,False,0,True,3,1,False,0
50.26004,149.9447,0,1,False,False,1,False,4,1,False,0
25.46342,182.4608,1,0,False,False,0,True,4,1,False,0
25.10781,149.9621,0,1,False,False,0,True,3,1,False,0
1.740498,169.9928,0,0,False,True,1,True,2,1,False,0
1.897261446,227.475448,1,0,False,False,1,True,4,1,False,0
4.618962,152.509,0,1,False,False,1,False,3,1,False,1
42.02106,117.5152,0,0,True,False,0,False,4,1,False,0
14.6728104,184.985293,0,1,False,False,1,True,4,0,True,1
11.93639,104.9643,0,0,False,False,0,False,2,1,True,0
19.70266217,117.468591,0,0,False,False,0,False,4,1,False,1
65.71805,137.4392,0,1,False,True,0,True,5,0,False,0
71.56684,232.652,1,1,True,False,1,False,4,1,False,0
9.473751367,217.483972,1,0,False,False,1,True,2,1,False,1
10.36313,172.4567,1,0,True,False,1,False,3,1,False,1
58.4219,119.9897,0,1,False,False,0,False,4,1,True,0
52.38371,214.9663,1,0,False,False,1,True,1,1,False,0
2.199825,182.4653,1,0,False,False,1,True,4,1,False,1
68.21396,149.9778,0,0,False,False,0,True,2,1,False,0
61.88348,182.4433,1,0,True,False,1,False,5,1,False,0
26.16514147,139.934918,0,1,False,True,0,False,3,1,False,0
1.916489,174.9618,0,1,False,False,0,True,5,1,False,1
11.89464,149.9707,1,0,True,False,0,False,4,0,False,0
1.84918194,147.478341,0,0,True,False,1,True,4,1,False,0
9.643609,210.1051,1,1,False,True,0,False,3,1,True,1
61.28932,164.9785,1,0,True,False,0,False,5,1,False,0
66.94632,159.9512,1,0,False,True,0,True,4,1,False,0
59.11937,220.1185,1,1,False,False,0,True,3,1,False,0
47.17599,127.4421,1,0,False,False,0,False,4,1,False,0
66.56346,147.4601,0,0,False,False,0,True,4,1,False,0
54.03406,127.4738,0,0,False,False,0,False,3,1,False,0
68.95898,167.4564,0,0,True,False,1,True,3,1,False,0
58.7019,149.9447,0,1,True,False,1,False,4,1,False,0
6.811035,82.49655,0,0,False,False,0,False,4,1,False,0
62.28135,127.4738,0,0,False,False,0,False,2,1,True,0
3.000251,235.1372,1,1,False,False,0,False,4,1,False,1
68.49174,184.961,1,0,False,True,1,False,3,1,False,0
15.32475177,182.443347,1,0,False,False,1,False,2,1,False,1
9.808669685,182.446995,1,0,False,False,0,True,5,1,False,1
7.367806,154.9919,1,0,False,False,0,False,3,1,False,1
9.07813252,124.993537,0,0,False,True,1,False,2,1,False,0
50.90386,222.6362,1,1,True,False,0,True,4,1,False,0
47.65726,157.4698,0,0,False,False,1,True,3,1,False,0
68.70194,147.4601,0,0,False,False,0,True,6,1,True,0
55.22194,137.4392,0,1,False,True,0,True,4,0,False,0
9.073819276,139.979239,1,0,False,False,0,False,3,1,False,0
45.33085,232.624,1,1,False,False,1,False,3,1,False,1
60.1501,140.0013,0,0,False,False,1,False,4,1,False,0
39.1168,194.9663,1,0,False,True,1,False,4,1,False,0
50.60009,159.965,1,0,False,False,0,True,5,1,True,0
19.13997,214.9525,1,0,False,False,1,True,4,1,False,0
63.97683,204.9634,0,1,False,True,1,True,4,1,False,0
11.81544,140.0049,0,0,False,False,0,True,3,1,False,0
50.95377,255.1665,1,1,False,True,1,False,5,1,False,0
1.515290738,139.99789,1,0,False,False,0,False,3,1,True,1
13.73012915,204.961033,1,0,False,False,1,True,3,1,False,1
53.94013,147.4783,0,0,False,True,1,True,3,1,False,0
67.71178,114.9728,0,0,True,False,0,True,4,0,False,0
41.72903,165.0182,0,1,False,False,1,False,4,0,False,0
68.4249,117.4392,0,1,False,True,0,False,2,1,False,0
61.35418,140.0049,0,0,False,False,0,True,5,0,True,0
11.85998919,134.980139,0,0,False,False,1,False,3,1,False,1
7.869508,275.1198,1,1,False,False,1,True,4,1,True,1
15.06815,119.9897,0,1,False,False,0,False,6,1,False,1
2.840185,214.9663,1,0,True,False,1,True,3,1,True,1
3.471329958,267.664655,1,1,False,True,1,True,5,1,False,1
1.430386349,200.132293,1,1,False,True,0,False,3,1,False,1
64.5943,235.1555,1,1,False,False,1,False,3,1,False,1
64.62702,162.4538,0,1,True,False,1,False,3,1,False,0
5.582839,200.1465,1,1,False,False,0,False,3,1,True,1
52.56715,240.1149,1,1,False,True,1,True,4,1,True,1
65.90305,262.6106,1,1,False,False,1,True,6,1,False,0
1.79772408,152.509013,0,1,False,False,1,False,3,1,False,1
62.81303,197.6288,1,1,False,False,0,False,3,1,False,0
7.348682,240.1149,1,1,False,False,1,True,2,1,False,1
49.72909,172.4705,1,0,False,False,1,False,6,1,True,0
9.068923,147.4601,0,0,False,False,0,True,3,1,False,0
3.059231,117.4392,0,1,False,True,0,False,3,1,False,0
65.52159,129.9483,0,1,False,False,0,False,3,1,False,0
54.10768,149.9776,0,1,False,False,1,False,4,1,False,0
7.488398,207.4811,0,1,False,True,1,True,5,1,False,0
48.50733,232.624,1,1,True,False,1,False,3,1,False,0
66.82276,152.4742,1,0,False,False,0,False,3,1,True,0
14.5222363,200.132293,1,1,False,False,0,False,3,1,False,1
71.7083,159.9875,0,0,True,False,1,True,2,1,False,0
2.581692044,134.950905,0,0,True,False,0,True,5,1,False,0
55.40614,230.1051,1,1,False,False,0,True,2,1,True,0
66.57674,204.9496,0,1,False,False,1,True,3,1,True,0
8.344516765,112.455141,0,0,False,True,0,True,3,1,False,0
63.18965,149.9621,0,1,False,False,0,True,3,1,False,0
7.988116,154.9618,0,1,False,False,0,False,4,1,False,1
62.83586,242.6143,1,1,False,True,0,True,3,1,False,0
7.660409,92.48802,0,0,False,False,0,False,2,1,False,0
6.074592,220.1478,1,1,False,False,1,False,3,1,False,1
69.86292,162.4538,0,1,False,False,1,False,4,1,False,0
4.301967,175.0062,0,0,False,False,1,False,6,1,False,1
64.56952,114.9509,0,0,False,False,0,False,4,1,True,0
19.48914,152.5104,0,0,False,False,1,False,4,1,False,0
1.374911824,142.500692,0,0,False,False,0,False,4,1,False,1
3.238699239,162.460772,1,0,False,True,0,False,4,1,False,0
51.60705,159.9349,0,1,False,False,0,True,3,1,False,0
2.160066882,147.442069,1,0,False,True,0,True,4,1,False,0
19.16163631,162.471255,0,1,True,False,0,True,3,1,False,0
14.80965,117.4872,0,0,True,False,0,False,4,0,False,0
11.77389421,134.980139,0,0,True,False,1,False,2,1,False,0
13.88004531,159.965008,1,0,False,False,0,True,5,1,True,1
9.312768,92.48802,0,0,False,False,0,False,4,0,False,0
58.85612,152.4952,0,1,False,True,1,False,3,1,False,0
5.714934,182.4433,1,0,False,True,1,False,3,1,False,1
63.25754,149.9621,0,1,False,True,0,True,4,1,True,0
6.386027,139.9875,0,0,False,False,1,False,4,1,False,1
65.63224,164.967,0,1,True,False,0,False,5,1,False,0
2.916144419,162.460772,1,0,False,False,0,False,3,1,False,0
4.106981469,129.977753,0,0,True,False,0,False,5,1,False,0
5.130341596,212.641455,1,1,False,False,0,False,3,1,False,1
50.24277,192.4567,1,0,False,False,1,True,4,1,False,0
2.477662,232.652,1,1,False,False,1,False,3,1,False,1
11.58317216,134.980139,0,0,False,False,1,False,4,1,False,0
66.31056,137.4978,0,0,False,False,1,False,5,1,False,0
71.52099,192.4404,0,1,True,False,1,True,6,1,True,0
64.40902,132.4798,0,1,True,False,0,False,3,1,False,0
1.934171569,194.958118,0,1,True,False,1,True,4,0,False,0
4.969544,194.9663,1,0,False,True,1,False,4,1,False,1
49.27373,149.9483,0,1,False,False,0,True,4,1,False,0
6.833364,159.9805,1,0,False,False,1,False,2,1,False,1
50.30252,222.6609,1,1,False,False,0,False,4,1,False,0
60.53095,127.5067,0,0,False,False,0,False,5,1,False,0
52.68435,197.4702,1,0,False,True,1,False,5,1,False,0
43.76523,242.6281,1,1,False,False,0,True,2,1,False,1
68.69369,210.1518,1,1,False,True,0,False,4,1,False,0
11.62388,162.4526,0,1,False,False,0,True,4,1,False,1
16.93745,137.4686,0,0,True,False,0,True,5,1,False,0
6.203352,175.0211,1,0,False,False,1,False,3,1,False,1
68.40649,160.0122,0,0,False,False,1,False,4,1,False,0
55.04679,235.1555,1,1,False,False,1,False,1,1,True,1
58.85834,252.624,1,1,True,False,1,True,3,0,False,0
65.00498,187.6094,1,1,False,True,0,False,4,1,False,0
57.38041,207.4974,1,0,True,False,1,True,3,1,True,0
1.319201,107.4806,0,1,True,False,0,False,2,1,False,0
61.76369,182.49,1,0,False,True,1,False,4,1,False,0
4.087832,149.9447,0,1,False,True,1,False,5,1,False,0
12.35438,114.9509,0,0,False,True,0,False,4,1,False,0
56.63276,114.9838,0,0,True,False,0,False,2,1,False,0
8.33073,182.49,1,0,False,True,1,False,4,1,False,0
8.874920206,159.934918,0,1,False,False,0,True,4,1,False,1
7.364002,184.9715,0,1,False,False,1,True,4,1,False,1
65.93881,149.9707,1,0,False,False,0,False,2,0,True,0
20.96098587,214.966286,1,0,False,False,1,True,3,1,True,0
13.04542381,112.455141,0,0,False,False,0,True,5,1,False,0
9.351000629,174.961766,0,1,True,False,0,True,4,1,False,0
21.1875693,220.132293,1,1,False,True,0,True,5,1,False,1
66.09752,144.9607,0,0,True,False,1,True,4,1,False,0
4.557348,137.4392,0,1,False,False,0,True,3,1,False,1
68.22138,152.5022,1,0,False,False,0,False,3,1,True,0
22.11529,152.4884,1,0,True,False,0,False,5,1,False,0
11.53174,174.9768,0,1,False,False,1,False,5,1,False,1
65.79896,199.9902,0,1,True,False,1,False,4,0,False,0
71.24628,182.4538,0,1,False,False,1,True,4,1,False,0
2.81822785,194.969934,1,0,False,False,0,True,3,1,False,1
50.62647,192.4404,0,1,True,False,1,True,2,1,False,0
44.01106,114.9658,1,0,False,False,0,False,2,1,True,0
5.156329151,112.455141,0,0,True,False,0,True,5,1,False,0
65.48954,159.9656,0,0,False,False,1,False,2,1,False,0
5.550110436,187.656013,1,1,False,False,0,False,5,1,True,1
37.52707,210.127,1,1,False,True,0,True,2,1,False,0
13.80323806,92.455141,0,0,True,False,0,False,4,1,False,0
5.624237,255.1336,1,1,False,False,1,False,3,1,False,1
40.53237,134.9509,0,0,True,False,0,True,3,1,True,0
6.390769574,207.609354,1,1,False,False,0,True,3,1,True,1
12.41932486,127.474951,1,0,False,False,0,False,4,1,False,0
66.76266,162.497,0,0,True,False,1,False,3,1,False,0
2.231526082,174.958118,0,1,False,False,1,False,3,1,True,1
5.63355,152.509,0,1,True,False,1,False,2,1,True,0
58.24766,117.472,0,1,False,False,0,False,4,1,False,0
2.649525158,242.610632,1,1,False,False,1,False,4,1,False,1
50.02645,240.1149,1,1,True,False,1,True,3,1,False,0
18.76976086,139.934918,0,1,False,True,0,False,3,1,False,0
62.90578,187.6422,1,1,False,False,0,False,4,1,False,0
70.69395,265.147,1,1,False,False,1,True,2,1,False,0
